free_spaces_number;updated_at;parking_id;HORA;FECHA
279;2021-11-04 18:44:03.387000;Marqués de Salamanca;18:44:03;2021-11-04
49;2021-11-04 18:44:48.697000;Fuencarral;18:44:48;2021-11-04
18;2021-11-04 18:44:52.570000;Montalbán;18:44:52;2021-11-04
199;2021-11-04 18:44:47.530000;Olavide;18:44:47;2021-11-04
335;2021-11-04 18:44:09.213000;Plaza de España;18:44:09;2021-11-04
240;2021-11-04 18:44:06.963000;Plaza Mayor;18:44:06;2021-11-04
21;2021-11-04 18:44:45.173000;Villa de París;18:44:45;2021-11-04
0;2021-11-04 18:44:43.937000;Pedro Zerolo;18:44:43;2021-11-04
72;2021-11-04 18:44:34.300000;Mercado de la Cebada;18:44:34;2021-11-04
524;2021-11-04 18:45:44.077000;Nuestra Señora del Recuerdo;18:45:44;2021-11-04
252;2021-11-04 18:45:51.347000;Avenida de Portugal;18:45:51;2021-11-04
188;2021-11-04 18:45:35.383000;Almagro;18:45:35;2021-11-04
244;2021-11-04 18:45:13.360000;Luna-Tudescos;18:45:13;2021-11-04
82;2021-11-04 18:45:32.207000;Jacinto Benavente;18:45:32;2021-11-04
30;2021-11-04 18:45:15.210000;Arquitecto Ribera (Barceló);18:45:15;2021-11-04
28;2021-11-04 18:45:16.383000;Casino de la Reina;18:45:16;2021-11-04
292;2021-11-04 18:45:18.500000;Descalzas;18:45:18;2021-11-04
83;2021-11-04 18:45:47.707000;Orense;18:45:47;2021-11-04
280;2021-11-04 18:45:42.997000;Marqués de Salamanca;18:45:42;2021-11-04
52;2021-11-04 18:45:37.560000;Fuencarral;18:45:37;2021-11-04
109;2021-11-04 18:45:20.797000;Plaza de Oriente;18:45:20;2021-11-04
16;2021-11-04 18:45:22.017000;Sánchez Bustillo;18:45:22;2021-11-04
126;2021-11-04 18:45:50.113000;Montalbán;18:45:50;2021-11-04
199;2021-11-04 18:45:36.640000;Olavide;18:45:36;2021-11-04
336;2021-11-04 18:45:48.847000;Plaza de España;18:45:48;2021-11-04
34;2021-11-04 18:45:24.697000;Plaza del Rey;18:45:24;2021-11-04
242;2021-11-04 18:45:46.597000;Plaza Mayor;18:45:46;2021-11-04
21;2021-11-04 18:45:34.287000;Villa de París;18:45:34;2021-11-04
0;2021-11-04 18:45:33.207000;Pedro Zerolo;18:45:33;2021-11-04
5;2021-11-04 18:45:26.797000;BARCO 1;18:45:26;2021-11-04
5;2021-11-04 18:45:27.127000;GRAVINA 21;18:45:27;2021-11-04
13;2021-11-04 18:45:27.533000;El Corte Inglés Callao;18:45:27;2021-11-04
41;2021-11-04 18:45:27.997000;MERCADO SAN ANTON;18:45:27;2021-11-04
28;2021-11-04 18:45:28.263000;GARAJE PIAMONTE;18:45:28;2021-11-04
19;2021-11-04 18:45:28.530000;PARKING VOT;18:45:28;2021-11-04
73;2021-11-04 18:45:34.383000;Mercado de la Cebada;18:45:34;2021-11-04
524;2021-11-04 18:46:33.573000;Nuestra Señora del Recuerdo;18:46:33;2021-11-04
253;2021-11-04 18:46:38.917000;Avenida de Portugal;18:46:38;2021-11-04
188;2021-11-04 18:46:25.540000;Almagro;18:46:25;2021-11-04
80;2021-11-04 18:46:22.617000;Jacinto Benavente;18:46:22;2021-11-04
84;2021-11-04 18:46:36.007000;Orense;18:46:36;2021-11-04
280;2021-11-04 18:46:32.697000;Marqués de Salamanca;18:46:32;2021-11-04
50;2021-11-04 18:46:27.463000;Fuencarral;18:46:27;2021-11-04
126;2021-11-04 18:46:38.010000;Montalbán;18:46:38;2021-11-04
199;2021-11-04 18:46:26.447000;Olavide;18:46:26;2021-11-04
336;2021-11-04 18:46:37.053000;Plaza de España;18:46:37;2021-11-04
244;2021-11-04 18:46:35.287000;Plaza Mayor;18:46:35;2021-11-04
21;2021-11-04 18:46:24.633000;Villa de París;18:46:24;2021-11-04
0;2021-11-04 18:46:23.587000;Pedro Zerolo;18:46:23;2021-11-04
73;2021-11-04 18:46:24.460000;Mercado de la Cebada;18:46:24;2021-11-04
524;2021-11-04 18:47:22.263000;Nuestra Señora del Recuerdo;18:47:22;2021-11-04
254;2021-11-04 18:47:29.177000;Avenida de Portugal;18:47:29;2021-11-04
186;2021-11-04 18:47:13.457000;Almagro;18:47:13;2021-11-04
78;2021-11-04 18:48:00.377000;Jacinto Benavente;18:48:00;2021-11-04
84;2021-11-04 18:47:25.910000;Orense;18:47:25;2021-11-04
281;2021-11-04 18:47:21.043000;Marqués de Salamanca;18:47:21;2021-11-04
49;2021-11-04 18:47:15.773000;Fuencarral;18:47:15;2021-11-04
126;2021-11-04 18:47:28.080000;Montalbán;18:47:28;2021-11-04
199;2021-11-04 18:47:14.443000;Olavide;18:47:14;2021-11-04
336;2021-11-04 18:47:26.987000;Plaza de España;18:47:26;2021-11-04
244;2021-11-04 18:47:24.707000;Plaza Mayor;18:47:24;2021-11-04
21;2021-11-04 18:48:02.313000;Villa de París;18:48:02;2021-11-04
1;2021-11-04 18:48:01.260000;Pedro Zerolo;18:48:01;2021-11-04
73;2021-11-04 18:47:19.603000;Mercado de la Cebada;18:47:19;2021-11-04
525;2021-11-04 18:49:02.083000;Nuestra Señora del Recuerdo;18:49:02;2021-11-04
254;2021-11-04 18:48:18.780000;Avenida de Portugal;18:48:18;2021-11-04
187;2021-11-04 18:48:52.870000;Almagro;18:48:52;2021-11-04
76;2021-11-04 18:48:50.017000;Jacinto Benavente;18:48:50;2021-11-04
84;2021-11-04 18:48:15.727000;Orense;18:48:15;2021-11-04
280;2021-11-04 18:49:00.897000;Marqués de Salamanca;18:49:00;2021-11-04
50;2021-11-04 18:48:55.123000;Fuencarral;18:48:55;2021-11-04
24;2021-11-04 18:48:59.630000;Montalbán;18:48:59;2021-11-04
198;2021-11-04 18:48:54.120000;Olavide;18:48:54;2021-11-04
337;2021-11-04 18:48:16.950000;Plaza de España;18:48:16;2021-11-04
247;2021-11-04 18:49:04.363000;Plaza Mayor;18:49:04;2021-11-04
22;2021-11-04 18:48:51.917000;Villa de París;18:48:51;2021-11-04
1;2021-11-04 18:48:50.890000;Pedro Zerolo;18:48:50;2021-11-04
71;2021-11-04 18:48:19.763000;Mercado de la Cebada;18:48:19;2021-11-04
524;2021-11-04 18:49:51.670000;Nuestra Señora del Recuerdo;18:49:51;2021-11-04
254;2021-11-04 18:49:58.127000;Avenida de Portugal;18:49:58;2021-11-04
187;2021-11-04 18:49:43.180000;Almagro;18:49:43;2021-11-04
76;2021-11-04 18:49:40.017000;Jacinto Benavente;18:49:40;2021-11-04
84;2021-11-04 18:49:55.127000;Orense;18:49:55;2021-11-04
282;2021-11-04 18:49:50.650000;Marqués de Salamanca;18:49:50;2021-11-04
53;2021-11-04 18:49:45.407000;Fuencarral;18:49:45;2021-11-04
126;2021-11-04 18:49:56.957000;Montalbán;18:49:56;2021-11-04
198;2021-11-04 18:49:44.250000;Olavide;18:49:44;2021-11-04
337;2021-11-04 18:49:56.080000;Plaza de España;18:49:56;2021-11-04
246;2021-11-04 18:49:54.017000;Plaza Mayor;18:49:54;2021-11-04
22;2021-11-04 18:49:41.960000;Villa de París;18:49:41;2021-11-04
1;2021-11-04 18:49:40.927000;Pedro Zerolo;18:49:40;2021-11-04
71;2021-11-04 18:49:54.797000;Mercado de la Cebada;18:49:54;2021-11-04
525;2021-11-04 18:50:39.987000;Nuestra Señora del Recuerdo;18:50:39;2021-11-04
253;2021-11-04 18:50:45.520000;Avenida de Portugal;18:50:45;2021-11-04
190;2021-11-04 18:50:31.893000;Almagro;18:50:31;2021-11-04
249;2021-11-04 18:50:13.360000;Luna-Tudescos;18:50:13;2021-11-04
76;2021-11-04 18:50:29.193000;Jacinto Benavente;18:50:29;2021-11-04
40;2021-11-04 18:50:15.280000;Arquitecto Ribera (Barceló);18:50:15;2021-11-04
28;2021-11-04 18:50:15.927000;Casino de la Reina;18:50:15;2021-11-04
293;2021-11-04 18:50:17.867000;Descalzas;18:50:17;2021-11-04
85;2021-11-04 18:50:42.767000;Orense;18:50:42;2021-11-04
286;2021-11-04 18:50:39.017000;Marqués de Salamanca;18:50:39;2021-11-04
53;2021-11-04 18:50:34.117000;Fuencarral;18:50:34;2021-11-04
109;2021-11-04 18:50:20.003000;Plaza de Oriente;18:50:20;2021-11-04
17;2021-11-04 18:50:21.030000;Sánchez Bustillo;18:50:21;2021-11-04
126;2021-11-04 18:50:44.660000;Montalbán;18:50:44;2021-11-04
198;2021-11-04 18:50:32.830000;Olavide;18:50:32;2021-11-04
338;2021-11-04 18:50:43.643000;Plaza de España;18:50:43;2021-11-04
35;2021-11-04 18:50:23.657000;Plaza del Rey;18:50:23;2021-11-04
249;2021-11-04 18:50:41.893000;Plaza Mayor;18:50:41;2021-11-04
23;2021-11-04 18:50:30.987000;Villa de París;18:50:30;2021-11-04
0;2021-11-04 18:50:30.057000;Pedro Zerolo;18:50:30;2021-11-04
5;2021-11-04 18:50:25.847000;BARCO 1;18:50:25;2021-11-04
5;2021-11-04 18:50:26.097000;GRAVINA 21;18:50:26;2021-11-04
13;2021-11-04 18:50:26.500000;El Corte Inglés Callao;18:50:26;2021-11-04
40;2021-11-04 18:50:26.953000;MERCADO SAN ANTON;18:50:26;2021-11-04
28;2021-11-04 18:50:27.250000;GARAJE PIAMONTE;18:50:27;2021-11-04
19;2021-11-04 18:50:27.537000;PARKING VOT;18:50:27;2021-11-04
70;2021-11-04 18:50:28.300000;Mercado de la Cebada;18:50:28;2021-11-04
525;2021-11-04 18:51:27.443000;Nuestra Señora del Recuerdo;18:51:27;2021-11-04
253;2021-11-04 18:51:33.447000;Avenida de Portugal;18:51:33;2021-11-04
193;2021-11-04 18:52:07.917000;Almagro;18:52:07;2021-11-04
75;2021-11-04 18:52:04.617000;Jacinto Benavente;18:52:04;2021-11-04
85;2021-11-04 18:51:30.227000;Orense;18:51:30;2021-11-04
287;2021-11-04 18:51:26.490000;Marqués de Salamanca;18:51:26;2021-11-04
54;2021-11-04 18:52:10.157000;Fuencarral;18:52:10;2021-11-04
126;2021-11-04 18:51:32.180000;Montalbán;18:51:32;2021-11-04
199;2021-11-04 18:52:09.077000;Olavide;18:52:09;2021-11-04
338;2021-11-04 18:51:31.173000;Plaza de España;18:51:31;2021-11-04
252;2021-11-04 18:51:29.493000;Plaza Mayor;18:51:29;2021-11-04
24;2021-11-04 18:52:06.820000;Villa de París;18:52:06;2021-11-04
0;2021-11-04 18:52:05.617000;Pedro Zerolo;18:52:05;2021-11-04
69;2021-11-04 18:51:19.927000;Mercado de la Cebada;18:51:19;2021-11-04
526;2021-11-04 18:53:07.113000;Nuestra Señora del Recuerdo;18:53:07;2021-11-04
253;2021-11-04 18:52:23.367000;Avenida de Portugal;18:52:23;2021-11-04
195;2021-11-04 18:52:57.963000;Almagro;18:52:57;2021-11-04
74;2021-11-04 18:52:54.617000;Jacinto Benavente;18:52:54;2021-11-04
85;2021-11-04 18:53:10.873000;Orense;18:53:10;2021-11-04
290;2021-11-04 18:53:06.020000;Marqués de Salamanca;18:53:06;2021-11-04
56;2021-11-04 18:53:00.150000;Fuencarral;18:53:00;2021-11-04
23;2021-11-04 18:53:04.880000;Montalbán;18:53:04;2021-11-04
200;2021-11-04 18:52:59.293000;Olavide;18:52:59;2021-11-04
339;2021-11-04 18:52:20.893000;Plaza de España;18:52:20;2021-11-04
252;2021-11-04 18:53:09.650000;Plaza Mayor;18:53:09;2021-11-04
24;2021-11-04 18:52:56.917000;Villa de París;18:52:56;2021-11-04
0;2021-11-04 18:52:55.617000;Pedro Zerolo;18:52:55;2021-11-04
67;2021-11-04 18:53:05.097000;Mercado de la Cebada;18:53:05;2021-11-04
527;2021-11-04 18:53:56.893000;Nuestra Señora del Recuerdo;18:53:56;2021-11-04
253;2021-11-04 18:54:03.773000;Avenida de Portugal;18:54:03;2021-11-04
195;2021-11-04 18:53:48.733000;Almagro;18:53:48;2021-11-04
74;2021-11-04 18:53:45.797000;Jacinto Benavente;18:53:45;2021-11-04
85;2021-11-04 18:54:00.477000;Orense;18:54:00;2021-11-04
291;2021-11-04 18:53:55.697000;Marqués de Salamanca;18:53:55;2021-11-04
56;2021-11-04 18:53:50.553000;Fuencarral;18:53:50;2021-11-04
128;2021-11-04 18:54:02.540000;Montalbán;18:54:02;2021-11-04
200;2021-11-04 18:53:49.837000;Olavide;18:53:49;2021-11-04
339;2021-11-04 18:54:01.570000;Plaza de España;18:54:01;2021-11-04
252;2021-11-04 18:53:59.267000;Plaza Mayor;18:53:59;2021-11-04
24;2021-11-04 18:53:47.823000;Villa de París;18:53:47;2021-11-04
0;2021-11-04 18:53:46.837000;Pedro Zerolo;18:53:46;2021-11-04
65;2021-11-04 18:53:50.133000;Mercado de la Cebada;18:53:50;2021-11-04
527;2021-11-04 18:54:45.510000;Nuestra Señora del Recuerdo;18:54:45;2021-11-04
252;2021-11-04 18:54:51.733000;Avenida de Portugal;18:54:51;2021-11-04
198;2021-11-04 18:54:37.490000;Almagro;18:54:37;2021-11-04
247;2021-11-04 18:55:15.300000;Luna-Tudescos;18:55:15;2021-11-04
74;2021-11-04 18:54:34.843000;Jacinto Benavente;18:54:34;2021-11-04
38;2021-11-04 18:55:18.513000;Arquitecto Ribera (Barceló);18:55:18;2021-11-04
85;2021-11-04 18:54:48.857000;Orense;18:54:48;2021-11-04
292;2021-11-04 18:54:44.573000;Marqués de Salamanca;18:54:44;2021-11-04
56;2021-11-04 18:54:39.210000;Fuencarral;18:54:39;2021-11-04
128;2021-11-04 18:54:50.903000;Montalbán;18:54:50;2021-11-04
200;2021-11-04 18:54:38.383000;Olavide;18:54:38;2021-11-04
339;2021-11-04 18:54:49.997000;Plaza de España;18:54:49;2021-11-04
251;2021-11-04 18:54:47.790000;Plaza Mayor;18:54:47;2021-11-04
23;2021-11-04 18:54:36.677000;Villa de París;18:54:36;2021-11-04
1;2021-11-04 18:54:35.703000;Pedro Zerolo;18:54:35;2021-11-04
66;2021-11-04 18:55:15.427000;Mercado de la Cebada;18:55:15;2021-11-04
525;2021-11-04 18:56:22.463000;Nuestra Señora del Recuerdo;18:56:22;2021-11-04
252;2021-11-04 18:55:39.760000;Avenida de Portugal;18:55:39;2021-11-04
199;2021-11-04 18:56:14.337000;Almagro;18:56:14;2021-11-04
71;2021-11-04 18:56:10.953000;Jacinto Benavente;18:56:10;2021-11-04
28;2021-11-04 18:55:19.767000;Casino de la Reina;18:55:19;2021-11-04
297;2021-11-04 18:55:22.250000;Descalzas;18:55:22;2021-11-04
85;2021-11-04 18:55:36.163000;Orense;18:55:36;2021-11-04
291;2021-11-04 18:56:21.617000;Marqués de Salamanca;18:56:21;2021-11-04
57;2021-11-04 18:56:16.770000;Fuencarral;18:56:16;2021-11-04
112;2021-11-04 18:55:25.060000;Plaza de Oriente;18:55:25;2021-11-04
20;2021-11-04 18:55:26.560000;Sánchez Bustillo;18:55:26;2021-11-04
27;2021-11-04 18:56:20.727000;Montalbán;18:56:20;2021-11-04
200;2021-11-04 18:56:15.557000;Olavide;18:56:15;2021-11-04
341;2021-11-04 18:55:37.490000;Plaza de España;18:55:37;2021-11-04
36;2021-11-04 18:55:29.443000;Plaza del Rey;18:55:29;2021-11-04
249;2021-11-04 18:56:24.843000;Plaza Mayor;18:56:24;2021-11-04
22;2021-11-04 18:56:13.037000;Villa de París;18:56:13;2021-11-04
0;2021-11-04 18:56:11.930000;Pedro Zerolo;18:56:11;2021-11-04
3;2021-11-04 18:55:31.660000;BARCO 1;18:55:31;2021-11-04
5;2021-11-04 18:55:32.020000;GRAVINA 21;18:55:32;2021-11-04
13;2021-11-04 18:55:32.460000;El Corte Inglés Callao;18:55:32;2021-11-04
40;2021-11-04 18:55:32.913000;MERCADO SAN ANTON;18:55:32;2021-11-04
28;2021-11-04 18:55:33.287000;GARAJE PIAMONTE;18:55:33;2021-11-04
19;2021-11-04 18:55:33.737000;PARKING VOT;18:55:33;2021-11-04
66;2021-11-04 18:56:15.400000;Mercado de la Cebada;18:56:15;2021-11-04
524;2021-11-04 18:57:12.590000;Nuestra Señora del Recuerdo;18:57:12;2021-11-04
253;2021-11-04 18:57:19.663000;Avenida de Portugal;18:57:19;2021-11-04
201;2021-11-04 18:57:03.857000;Almagro;18:57:03;2021-11-04
69;2021-11-04 18:57:00.543000;Jacinto Benavente;18:57:00;2021-11-04
85;2021-11-04 18:57:16.207000;Orense;18:57:16;2021-11-04
291;2021-11-04 18:57:11.650000;Marqués de Salamanca;18:57:11;2021-11-04
57;2021-11-04 18:57:06.610000;Fuencarral;18:57:06;2021-11-04
128;2021-11-04 18:57:18.480000;Montalbán;18:57:18;2021-11-04
200;2021-11-04 18:57:05.250000;Olavide;18:57:05;2021-11-04
341;2021-11-04 18:57:17.383000;Plaza de España;18:57:17;2021-11-04
249;2021-11-04 18:57:15.020000;Plaza Mayor;18:57:15;2021-11-04
22;2021-11-04 18:57:02.763000;Villa de París;18:57:02;2021-11-04
0;2021-11-04 18:57:01.733000;Pedro Zerolo;18:57:01;2021-11-04
66;2021-11-04 18:57:15.550000;Mercado de la Cebada;18:57:15;2021-11-04
524;2021-11-04 18:58:03.013000;Nuestra Señora del Recuerdo;18:58:03;2021-11-04
253;2021-11-04 18:58:09.793000;Avenida de Portugal;18:58:09;2021-11-04
204;2021-11-04 18:57:54.137000;Almagro;18:57:54;2021-11-04
71;2021-11-04 18:57:50.930000;Jacinto Benavente;18:57:50;2021-11-04
85;2021-11-04 18:58:06.480000;Orense;18:58:06;2021-11-04
289;2021-11-04 18:58:01.853000;Marqués de Salamanca;18:58:01;2021-11-04
58;2021-11-04 18:57:56.407000;Fuencarral;18:57:56;2021-11-04
128;2021-11-04 18:58:08.777000;Montalbán;18:58:08;2021-11-04
200;2021-11-04 18:57:55.293000;Olavide;18:57:55;2021-11-04
342;2021-11-04 18:58:07.690000;Plaza de España;18:58:07;2021-11-04
250;2021-11-04 18:58:05.293000;Plaza Mayor;18:58:05;2021-11-04
21;2021-11-04 18:57:52.980000;Villa de París;18:57:52;2021-11-04
1;2021-11-04 18:57:51.810000;Pedro Zerolo;18:57:51;2021-11-04
67;2021-11-04 18:58:15.617000;Mercado de la Cebada;18:58:15;2021-11-04
525;2021-11-04 18:58:51.720000;Nuestra Señora del Recuerdo;18:58:51;2021-11-04
252;2021-11-04 18:58:57.897000;Avenida de Portugal;18:58:57;2021-11-04
204;2021-11-04 18:59:31.917000;Almagro;18:59:31;2021-11-04
69;2021-11-04 18:59:28.897000;Jacinto Benavente;18:59:28;2021-11-04
85;2021-11-04 18:58:55.023000;Orense;18:58:55;2021-11-04
288;2021-11-04 18:58:50.797000;Marqués de Salamanca;18:58:50;2021-11-04
59;2021-11-04 18:59:33.840000;Fuencarral;18:59:33;2021-11-04
128;2021-11-04 18:58:57.030000;Montalbán;18:58:57;2021-11-04
200;2021-11-04 18:59:32.977000;Olavide;18:59:32;2021-11-04
343;2021-11-04 18:58:56.153000;Plaza de España;18:58:56;2021-11-04
251;2021-11-04 18:58:53.850000;Plaza Mayor;18:58:53;2021-11-04
29;2021-11-04 18:59:30.930000;Villa de París;18:59:30;2021-11-04
0;2021-11-04 18:59:29.977000;Pedro Zerolo;18:59:29;2021-11-04
67;2021-11-04 18:59:15.767000;Mercado de la Cebada;18:59:15;2021-11-04
526;2021-11-04 19:00:29.590000;Nuestra Señora del Recuerdo;19:00:29;2021-11-04
252;2021-11-04 19:00:36.483000;Avenida de Portugal;19:00:36;2021-11-04
205;2021-11-04 19:00:19.987000;Almagro;19:00:19;2021-11-04
246;2021-11-04 19:00:13.190000;Luna-Tudescos;19:00:13;2021-11-04
68;2021-11-04 19:00:16.597000;Jacinto Benavente;19:00:16;2021-11-04
38;2021-11-04 19:00:14.657000;Arquitecto Ribera (Barceló);19:00:14;2021-11-04
27;2021-11-04 19:00:15.547000;Casino de la Reina;19:00:15;2021-11-04
298;2021-11-04 19:00:16.737000;Descalzas;19:00:16;2021-11-04
85;2021-11-04 19:00:33.060000;Orense;19:00:33;2021-11-04
290;2021-11-04 19:00:28.327000;Marqués de Salamanca;19:00:28;2021-11-04
60;2021-11-04 19:00:22.387000;Fuencarral;19:00:22;2021-11-04
111;2021-11-04 19:00:19.023000;Plaza de Oriente;19:00:19;2021-11-04
18;2021-11-04 19:00:20.020000;Sánchez Bustillo;19:00:20;2021-11-04
129;2021-11-04 19:00:35.170000;Montalbán;19:00:35;2021-11-04
201;2021-11-04 19:00:21.217000;Olavide;19:00:21;2021-11-04
341;2021-11-04 19:00:34.077000;Plaza de España;19:00:34;2021-11-04
36;2021-11-04 19:00:22.420000;Plaza del Rey;19:00:22;2021-11-04
252;2021-11-04 19:00:31.927000;Plaza Mayor;19:00:31;2021-11-04
31;2021-11-04 19:00:18.820000;Villa de París;19:00:18;2021-11-04
0;2021-11-04 19:00:17.647000;Pedro Zerolo;19:00:17;2021-11-04
4;2021-11-04 19:00:24.747000;BARCO 1;19:00:24;2021-11-04
4;2021-11-04 19:00:25.217000;GRAVINA 21;19:00:25;2021-11-04
14;2021-11-04 19:00:25.767000;El Corte Inglés Callao;19:00:25;2021-11-04
43;2021-11-04 19:00:26.173000;MERCADO SAN ANTON;19:00:26;2021-11-04
28;2021-11-04 19:00:26.470000;GARAJE PIAMONTE;19:00:26;2021-11-04
19;2021-11-04 19:00:26.770000;PARKING VOT;19:00:26;2021-11-04
66;2021-11-04 19:00:27.600000;Mercado de la Cebada;19:00:27;2021-11-04
526;2021-11-04 19:01:20.027000;Nuestra Señora del Recuerdo;19:01:20;2021-11-04
252;2021-11-04 19:01:27.010000;Avenida de Portugal;19:01:27;2021-11-04
206;2021-11-04 19:01:10.840000;Almagro;19:01:10;2021-11-04
69;2021-11-04 19:01:07.663000;Jacinto Benavente;19:01:07;2021-11-04
85;2021-11-04 19:01:23.457000;Orense;19:01:23;2021-11-04
291;2021-11-04 19:01:19.100000;Marqués de Salamanca;19:01:19;2021-11-04
60;2021-11-04 19:01:13.297000;Fuencarral;19:01:13;2021-11-04
129;2021-11-04 19:01:25.777000;Montalbán;19:01:25;2021-11-04
202;2021-11-04 19:01:12.093000;Olavide;19:01:12;2021-11-04
340;2021-11-04 19:01:24.550000;Plaza de España;19:01:24;2021-11-04
253;2021-11-04 19:01:22.300000;Plaza Mayor;19:01:22;2021-11-04
32;2021-11-04 19:01:09.697000;Villa de París;19:01:09;2021-11-04
0;2021-11-04 19:01:08.553000;Pedro Zerolo;19:01:08;2021-11-04
66;2021-11-04 19:01:15.920000;Mercado de la Cebada;19:01:15;2021-11-04
527;2021-11-04 19:02:10.343000;Nuestra Señora del Recuerdo;19:02:10;2021-11-04
252;2021-11-04 19:02:16.303000;Avenida de Portugal;19:02:16;2021-11-04
210;2021-11-04 19:02:01.530000;Almagro;19:02:01;2021-11-04
68;2021-11-04 19:01:58.277000;Jacinto Benavente;19:01:58;2021-11-04
85;2021-11-04 19:02:13.357000;Orense;19:02:13;2021-11-04
291;2021-11-04 19:02:09.373000;Marqués de Salamanca;19:02:09;2021-11-04
60;2021-11-04 19:02:03.863000;Fuencarral;19:02:03;2021-11-04
129;2021-11-04 19:02:15.380000;Montalbán;19:02:15;2021-11-04
201;2021-11-04 19:02:02.717000;Olavide;19:02:02;2021-11-04
340;2021-11-04 19:02:14.373000;Plaza de España;19:02:14;2021-11-04
254;2021-11-04 19:02:12.343000;Plaza Mayor;19:02:12;2021-11-04
32;2021-11-04 19:02:00.327000;Villa de París;19:02:00;2021-11-04
0;2021-11-04 19:01:59.230000;Pedro Zerolo;19:01:59;2021-11-04
65;2021-11-04 19:01:45.910000;Mercado de la Cebada;19:01:45;2021-11-04
528;2021-11-04 19:03:44.703000;Nuestra Señora del Recuerdo;19:03:44;2021-11-04
252;2021-11-04 19:03:02.517000;Avenida de Portugal;19:03:02;2021-11-04
211;2021-11-04 19:03:36.907000;Almagro;19:03:36;2021-11-04
68;2021-11-04 19:03:33.863000;Jacinto Benavente;19:03:33;2021-11-04
85;2021-11-04 19:02:59.627000;Orense;19:02:59;2021-11-04
296;2021-11-04 19:03:43.733000;Marqués de Salamanca;19:03:43;2021-11-04
58;2021-11-04 19:03:39.080000;Fuencarral;19:03:39;2021-11-04
24;2021-11-04 19:03:42.680000;Montalbán;19:03:42;2021-11-04
201;2021-11-04 19:03:38.033000;Olavide;19:03:38;2021-11-04
340;2021-11-04 19:03:00.630000;Plaza de España;19:03:00;2021-11-04
254;2021-11-04 19:02:58.673000;Plaza Mayor;19:02:58;2021-11-04
37;2021-11-04 19:03:35.590000;Villa de París;19:03:35;2021-11-04
0;2021-11-04 19:03:34.587000;Pedro Zerolo;19:03:34;2021-11-04
63;2021-11-04 19:03:31.053000;Mercado de la Cebada;19:03:31;2021-11-04
528;2021-11-04 19:04:34.757000;Nuestra Señora del Recuerdo;19:04:34;2021-11-04
252;2021-11-04 19:04:41.870000;Avenida de Portugal;19:04:41;2021-11-04
212;2021-11-04 19:04:26.003000;Almagro;19:04:26;2021-11-04
70;2021-11-04 19:04:22.907000;Jacinto Benavente;19:04:22;2021-11-04
85;2021-11-04 19:04:38.167000;Orense;19:04:38;2021-11-04
296;2021-11-04 19:04:33.643000;Marqués de Salamanca;19:04:33;2021-11-04
59;2021-11-04 19:04:28.337000;Fuencarral;19:04:28;2021-11-04
130;2021-11-04 19:04:40.603000;Montalbán;19:04:40;2021-11-04
203;2021-11-04 19:04:27.367000;Olavide;19:04:27;2021-11-04
338;2021-11-04 19:04:39.433000;Plaza de España;19:04:39;2021-11-04
252;2021-11-04 19:04:37.103000;Plaza Mayor;19:04:37;2021-11-04
37;2021-11-04 19:04:24.987000;Villa de París;19:04:24;2021-11-04
0;2021-11-04 19:04:23.830000;Pedro Zerolo;19:04:23;2021-11-04
62;2021-11-04 19:04:36.150000;Mercado de la Cebada;19:04:36;2021-11-04
528;2021-11-04 19:05:25.220000;Nuestra Señora del Recuerdo;19:05:25;2021-11-04
252;2021-11-04 19:05:32.253000;Avenida de Portugal;19:05:32;2021-11-04
213;2021-11-04 19:05:16.567000;Almagro;19:05:16;2021-11-04
247;2021-11-04 19:05:14.190000;Luna-Tudescos;19:05:14;2021-11-04
68;2021-11-04 19:05:13.123000;Jacinto Benavente;19:05:13;2021-11-04
43;2021-11-04 19:05:16.970000;Arquitecto Ribera (Barceló);19:05:16;2021-11-04
26;2021-11-04 19:05:17.877000;Casino de la Reina;19:05:17;2021-11-04
300;2021-11-04 19:05:20.350000;Descalzas;19:05:20;2021-11-04
